Date,State,CONTRIBUTOR ID,LGA,Outlet Type,Latitude,Longitude,Country,Sector,Food Item,UOM,Quantity,Price Category,Price,Weight,UPRICE
2025-01-08,BAUCHI,17,DARAZO,Open air or covered market,10.999404,10.4096942,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,800.0,1.3,615.38
2025-01-08,ONDO,8,AKURE SOUTH,RoadSide shops street vendors,7.2616904,5.1728815,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1800.0,1.4,1285.71
2025-01-08,ONDO,8,AKURE SOUTH,RoadSide shops street vendors,7.2621873,5.1732043,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1800.0,1.4,1285.71
2025-01-08,ONDO,8,AKURE SOUTH,RoadSide shops street vendors,7.355734,5.2512455,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1800.0,1.4,1285.71
2025-01-08,OGUN,13,ABEOKUTA NORTH,Neighborhood shops kiosk,7.1686672,3.3042602,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1000.0,1.4,714.29
2025-01-08,OGUN,13,ABEOKUTA NORTH,Neighborhood shops kiosk,7.1665324,3.3036322,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1100.0,1.4,785.71
2025-01-08,OGUN,13,ABEOKUTA NORTH,Neighborhood shops kiosk,7.1751268,3.3034203,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1100.0,1.4,785.71
2025-01-08,AKWA IBOM,16,ORON,RoadSide shops street vendors,4.8165751,8.2323482,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,350.0,0.16,2187.5
2025-01-08,NIGER,9,CHANCHAGA,Open air or covered market,9.6154326,6.5505388,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1000.0,1.3,769.23
2025-01-08,ONDO,14,AKURE SOUTH,Open air or covered market,7.2299709,5.1875091,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1400.0,1.4,1000.0
2025-01-08,TARABA ,12,JALINGO,Neighborhood shops kiosk,8.9117274,11.3369614,Nigeria,Urban,Maize yellow,1.3,8.0,Retail,1300.0,10.4,125.0
2025-01-08,TARABA ,12,JALINGO,Open air or covered market,8.9117589,11.3370771,Nigeria,Urban,Maize yellow,1.3,5.0,Retail,1400.0,6.5,215.38
2025-01-08,TARABA ,12,JALINGO,RoadSide shops street vendors,8.9105333,11.3374627,Nigeria,Urban,Maize yellow,1.3,5.0,Retail,1300.0,6.5,200.0
2025-01-05,EKITI,13,IDO/OSI,Neighborhood shops kiosk,7.9241928,5.1422166,Nigeria,Rural,Maize yellow,1.4,1.0,Retail,1100.0,1.4,785.71
2025-01-05,EKITI,13,IDO/OSI,Neighborhood shops kiosk,7.9238898,5.1428298,Nigeria,Rural,Maize yellow,1.4,1.0,Retail,1100.0,1.4,785.71
2025-01-05,EKITI,13,IDO/OSI,Neighborhood shops kiosk,7.9235762,5.143499,Nigeria,Rural,Maize yellow,1.4,1.0,Retail,1100.0,1.4,785.71
2024-12-16,EKITI,9,ISE/ORUN,RoadSide shops street vendors,7.4640594,5.4242047,Nigeria,Urban,Maize yellow,0.16,5.0,Retail,700.0,0.8,875.0
2025-01-08,KATSINA,5,MUSAWA,Neighborhood shops kiosk,12.1279311,7.675767,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,2300.0,1.3,1769.23
2025-01-08,KATSINA,5,MUSAWA,Supermarket,12.1279665,7.6757162,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,2400.0,1.3,1846.15
2025-01-08,LAGOS,2,ALIMOSHO,Neighborhood shops kiosk,6.5453331,3.2275316,Nigeria,Urban,Maize yellow,0.67,1.0,Retail,700.0,0.67,1044.78
2025-01-08,LAGOS,2,ALIMOSHO,RoadSide shops street vendors,6.5441017,3.2282417,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,3000.0,1.4,2142.86
2025-01-08,LAGOS,2,ALIMOSHO,Open air or covered market,6.543633,3.2288362,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,3000.0,1.4,2142.86
2025-01-08,CROSS RIVER,11,AKAMKPA  BUYO,RoadSide shops street vendors,5.2891266,8.3589964,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,300.0,0.16,1875.0
2025-01-08,OYO,4,OYO EAST,Neighborhood shops kiosk,7.7999243,3.9400042,Nigeria,Urban,Maize yellow,1.4,1.0,Wholesale,1400.0,1.4,1000.0
2025-01-08,OYO,4,OYO EAST,Neighborhood shops kiosk,7.8017952,3.9436784,Nigeria,Urban,Maize yellow,1.4,1.0,Wholesale,1400.0,1.4,1000.0
2025-01-08,OYO,4,OYO EAST,Neighborhood shops kiosk,7.8356945,3.9366137,Nigeria,Urban,Maize yellow,1.4,1.0,Wholesale,1400.0,1.4,1000.0
2025-01-08,LAGOS,30,SURULERE,Neighborhood shops kiosk,6.5073248,3.3247625,Nigeria,Rural,Maize yellow,0.67,1.0,Retail,700.0,0.67,1044.78
2025-01-08,BAUCHI,17,DARAZO,RoadSide shops street vendors,10.9987697,10.40981,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,800.0,1.3,615.38
2025-01-08,NIGER,9,CHANCHAGA,RoadSide shops street vendors,9.6122557,6.5445639,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1200.0,1.3,923.08
2025-01-08,CROSS RIVER,11,AKAMKPA  BUYO,RoadSide shops street vendors,5.2902962,8.3584697,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,300.0,0.16,1875.0
2025-01-08,CROSS RIVER,11,AKAMKPA  BUYO,RoadSide shops street vendors,5.2906991,8.3587614,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,300.0,0.16,1875.0
2025-01-08,RIVERS,14,PORT HARCOURT,Neighborhood shops kiosk,4.7599351,7.0231426,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,230.0,0.16,1437.5
2025-01-08,RIVERS,14,PORT HARCOURT,Neighborhood shops kiosk,4.759965,7.0244321,Nigeria,Urban,Maize yellow,0.67,1.0,Wholesale,1900.0,0.67,2835.82
2025-01-08,RIVERS,14,PORT HARCOURT,Neighborhood shops kiosk,4.7599502,7.0243984,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,230.0,0.16,1437.5
2025-01-08,NIGER,8,CHANCHAGA,Open air or covered market,9.6168424,6.5331441,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1100.0,1.3,846.15
2025-01-08,RIVERS,11,PORT HARCOURT,City market,4.8027891,6.9905938,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,250.0,0.16,1562.5
2025-01-08,RIVERS,11,PORT HARCOURT,City market,4.80275,6.99049,Nigeria,Urban,Maize yellow,100.0,1.0,Retail,75000.0,100.0,750.0
2025-01-08,RIVERS,11,PORT HARCOURT,City market,4.8029135,6.9906352,Nigeria,Urban,Maize yellow,100.0,1.0,Retail,75000.0,100.0,750.0
2025-01-07,EKITI,10,ADO EKITI,City market,7.6234998,5.2222577,Nigeria,Urban,Maize yellow,1.4,1.0,Wholesale,900.0,1.4,642.86
2025-01-07,EKITI,10,ADO EKITI,Neighborhood shops kiosk,7.6276592,5.2266778,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1500.0,1.4,1071.43
2025-01-07,EKITI,10,ADO EKITI,Open air or covered market,7.6442789,5.2398516,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1300.0,1.4,928.57
2025-01-08,KWARA,11,ILORIN WEST,Open air or covered market,8.4503353,4.5786687,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1000.0,1.3,769.23
2025-01-08,KWARA,11,ILORIN WEST,Neighborhood shops kiosk,8.4517063,4.5745,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1100.0,1.3,846.15
2025-01-08,KWARA,11,ILORIN WEST,RoadSide shops street vendors,8.4543846,4.5768532,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1100.0,1.3,846.15
2025-01-08,FCT,8,MUNICIPAL AREA COUNCIL,City market,9.0094319,7.5742879,Nigeria,Urban,Maize yellow,1.3,1.0,Farmgate,1000.0,1.3,769.23
2025-01-08,OYO,19,IBADAN SOUTH EAST,RoadSide shops street vendors,7.3608798,3.9074233,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1700.0,1.4,1214.29
2025-01-08,ONDO,14,AKURE SOUTH,RoadSide shops street vendors,7.23012,5.1874782,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1500.0,1.4,1071.43
2024-12-23,EBONYI,12,IKWO,Local village market,6.1565711,8.1399451,Nigeria,Rural,Maize yellow,0.16,1.0,Retail,500.0,0.16,3125.0
2024-12-23,EBONYI,12,IKWO,Local village market,6.157455,8.1403353,Nigeria,Rural,Maize yellow,0.16,1.0,Retail,500.0,0.16,3125.0
2025-01-08,AKWA IBOM,5,ITU,City market,5.0471011,7.8984132,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,250.0,0.16,1562.5
2025-01-08,BAUCHI,17,DARAZO,Open air or covered market,10.9997147,10.4108224,Nigeria,Urban,Maize yellow,100.0,1.0,Retail,80000.0,100.0,800.0
2024-12-16,EKITI,9,ISE/ORUN,City market,7.4642599,5.4241983,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1350.0,1.4,964.29
2025-01-08,KEBBI,8,ZURU,RoadSide shops street vendors,11.4389444,5.2370414,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,900.0,1.3,692.31
2025-01-08,KEBBI,8,ZURU,RoadSide shops street vendors,11.4387695,5.2370361,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,900.0,1.3,692.31
2025-01-08,KEBBI,8,ZURU,RoadSide shops street vendors,11.4420413,5.2486112,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,900.0,1.3,692.31
2025-01-08,BENUE,6,MAKURDI,Open air or covered market,7.713027,8.5538793,Nigeria,Urban,Maize yellow,1.3,1.0,Wholesale,1400.0,1.3,1076.92
2025-01-08,JIGAWA,10,RINGIM,RoadSide shops street vendors,12.1516031,9.1609044,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1800.0,1.3,1384.62
2025-01-08,JIGAWA,10,RINGIM,RoadSide shops street vendors,12.153126,9.1606106,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1800.0,1.3,1384.62
2025-01-08,JIGAWA,10,RINGIM,RoadSide shops street vendors,12.151506,9.1592428,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1800.0,1.3,1384.62
2025-01-08,RIVERS,20,ELEME,Specialized stores,4.8208566,7.0915243,Nigeria,Rural,Maize yellow,100.0,1.0,Wholesale,82500.0,100.0,825.0
2025-01-08,RIVERS,20,ELEME,Open air or covered market,4.8209923,7.0914979,Nigeria,Rural,Maize yellow,0.16,1.0,Retail,300.0,0.16,1875.0
2025-01-08,RIVERS,20,ELEME,RoadSide shops street vendors,4.8207937,7.091532,Nigeria,Rural,Maize yellow,0.16,1.0,Retail,280.0,0.16,1750.0
2025-01-08,LAGOS,30,SURULERE,Neighborhood shops kiosk,6.5070412,3.3243961,Nigeria,Rural,Maize yellow,0.67,1.0,Retail,700.0,0.67,1044.78
2025-01-08,DELTA,1,ETHIOPE WEST,Local village market,5.9310292,5.6605436,Nigeria,Rural,Maize yellow,0.16,1.0,Retail,300.0,0.16,1875.0
2025-01-08,TARABA ,9,WUKARI,Local village market,7.891251,9.6872215,Nigeria,Rural,Maize yellow,1.3,1.0,Retail,1100.0,1.3,846.15
2025-01-08,BENUE,6,MAKURDI,Open air or covered market,7.7123476,8.5541809,Nigeria,Urban,Maize yellow,1.3,1.0,Wholesale,1400.0,1.3,1076.92
2025-01-08,TARABA ,10,LAU,Local village market,9.2082072,11.2741838,Nigeria,Rural,Maize yellow,1.3,1.0,Retail,1500.0,1.3,1153.85
2025-01-08,TARABA ,10,LAU,Local village market,9.2081263,11.2740716,Nigeria,Rural,Maize yellow,1.3,1.0,Retail,1500.0,1.3,1153.85
2025-01-08,TARABA ,10,LAU,Local village market,9.2084091,11.2734303,Nigeria,Rural,Maize yellow,1.3,1.0,Retail,1500.0,1.3,1153.85
2025-01-08,AKWA IBOM,5,ITU,City market,5.0472088,7.8990662,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,250.0,0.16,1562.5
2025-01-08,IMO,17,ISIALA MBANO,Neighborhood shops kiosk,5.7338239,6.8864846,Nigeria,Rural,Maize yellow,0.16,1.0,Retail,350.0,0.16,2187.5
2025-01-08,IMO,17,ISIALA MBANO,RoadSide shops street vendors,5.7338052,6.8863791,Nigeria,Rural,Maize yellow,0.16,1.0,Retail,350.0,0.16,2187.5
2025-01-08,KATSINA,12,KATSINA,RoadSide shops street vendors,13.006978,7.6116015,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1700.0,1.3,1307.69
2025-01-08,KATSINA,12,KATSINA,RoadSide shops street vendors,13.0079163,7.6123043,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1700.0,1.3,1307.69
2025-01-08,KATSINA,12,KATSINA,RoadSide shops street vendors,13.0094552,7.6138569,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1700.0,1.3,1307.69
2025-01-08,BENUE,6,MAKURDI,Open air or covered market,7.7118553,8.5542948,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1500.0,1.3,1153.85
2025-01-08,ADAMAWA,10,GOMBI,RoadSide shops street vendors,10.1600976,12.737169,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1600.0,1.3,1230.77
2025-01-08,ADAMAWA,17,MAYO-BELWA,Open air or covered market,9.0559481,12.0625909,Nigeria,Rural,Maize yellow,1.3,1.0,Retail,1800.0,1.3,1384.62
2025-01-08,DELTA,3,ANIOCHA SOUTH,Neighborhood shops kiosk,6.2355649,6.447513,Nigeria,Urban,Maize yellow,0.16,1.0,Wholesale,200.0,0.16,1250.0
2025-01-08,DELTA,3,ANIOCHA SOUTH,Neighborhood shops kiosk,6.2328721,6.4518418,Nigeria,Urban,Maize yellow,0.16,1.0,Wholesale,200.0,0.16,1250.0
2025-01-08,DELTA,3,ANIOCHA SOUTH,Neighborhood shops kiosk,6.2328721,6.4518418,Nigeria,Urban,Maize yellow,0.16,1.0,Wholesale,200.0,0.16,1250.0
2025-01-08,OYO,19,IBADAN SOUTH EAST,RoadSide shops street vendors,7.3590456,3.9089237,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1700.0,1.4,1214.29
2025-01-08,AKWA IBOM,5,ITU,City market,5.0464014,7.9019276,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,250.0,0.16,1562.5
2024-12-28,EBONYI,5,AFIKPO NORTH,RoadSide shops street vendors,5.87898,7.9408883,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,300.0,0.16,1875.0
2025-01-08,LAGOS,26,IKORORDU,RoadSide shops street vendors,6.6581397,3.5191892,Nigeria,Urban,Maize yellow,0.67,1.0,Retail,700.0,0.67,1044.78
2025-01-08,LAGOS,26,IKORORDU,RoadSide shops street vendors,6.6627987,3.519121,Nigeria,Rural,Maize yellow,0.67,1.0,Wholesale,600.0,0.67,895.52
2025-01-08,LAGOS,26,IKORORDU,Local village market,6.6625776,3.5196538,Nigeria,Rural,Maize yellow,50.0,1.0,Wholesale,59000.0,50.0,1180.0
2025-01-07,OYO,29,OYO EAST,City market,7.8492238,3.9373981,Nigeria,Urban,Maize yellow,1.4,1.0,Wholesale,1200.0,1.4,857.14
2025-01-08,KWARA,16,IREPODUN,Local village market,8.2462656,4.8148244,Nigeria,Rural,Maize yellow,1.3,1.0,Retail,1000.0,1.3,769.23
2025-01-06,IMO,7,MBAITOLI,Bulk and discount stores,5.5353778,7.0634633,Nigeria,Rural,Maize yellow,0.67,2.0,Retail,4000.0,1.34,2985.07
2025-01-06,IMO,7,MBAITOLI,Open air or covered market,5.5351231,7.0635279,Nigeria,Rural,Maize yellow,0.67,2.0,Wholesale,4000.0,1.34,2985.07
2025-01-06,IMO,7,MBAITOLI,RoadSide shops street vendors,5.5349134,7.0638716,Nigeria,Rural,Maize yellow,0.67,2.0,Wholesale,4000.0,1.34,2985.07
2025-01-08,AKWA IBOM,10,UYO,Open air or covered market,5.0151742,7.9250652,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,300.0,0.16,1875.0
2025-01-08,AKWA IBOM,10,UYO,Open air or covered market,5.0148559,7.9247294,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,250.0,0.16,1562.5
2025-01-08,AKWA IBOM,10,UYO,Open air or covered market,5.0174479,7.9247267,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,250.0,0.16,1562.5
2025-01-03,NIGER,3,BIDA,Open air or covered market,9.0878829,6.0114824,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1000.0,1.3,769.23
2025-01-08,DELTA,1,ETHIOPE WEST,Local village market,5.9312753,5.6611042,Nigeria,Rural,Maize yellow,0.16,1.0,Retail,300.0,0.16,1875.0
2025-01-08,FCT,3,GWAGWALADA AREA COUNCIL,Neighborhood shops kiosk,8.9323162,7.0864512,Nigeria,Rural,Maize yellow,1.3,1.0,Retail,1200.0,1.3,923.08
2025-01-08,FCT,3,GWAGWALADA AREA COUNCIL,RoadSide shops street vendors,8.9325258,7.0874234,Nigeria,Rural,Maize yellow,1.3,1.0,Retail,1200.0,1.3,923.08
2025-01-08,FCT,3,GWAGWALADA AREA COUNCIL,Local village market,8.9325518,7.0885537,Nigeria,Rural,Maize yellow,1.3,1.0,Retail,1100.0,1.3,846.15
2024-01-03,ENUGU,5,ENUGU SOUTH,Neighborhood shops kiosk,6.3278334,7.6706819,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,300.0,0.16,1875.0
2025-01-06,NIGER,3,BIDA,Neighborhood shops kiosk,9.0776762,5.998819,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1100.0,1.3,846.15
2025-01-07,ENUGU,5,ENUGU SOUTH,Open air or covered market,6.3886012,7.4941844,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,300.0,0.16,1875.0
2025-01-07,ENUGU,5,ENUGU SOUTH,Open air or covered market,6.388585,7.4941783,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,300.0,0.16,1875.0
2025-01-08,ONDO,5,AKURE SOUTH,City market,7.2568672,5.1675344,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1450.0,1.4,1035.71
2025-01-08,OYO,19,IBADAN SOUTH EAST,Neighborhood shops kiosk,7.3587758,3.9103546,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1800.0,1.4,1285.71
2025-01-08,TARABA ,9,WUKARI,Local village market,7.8918954,9.6873673,Nigeria,Rural,Maize yellow,50.0,1.0,Wholesale,75000.0,50.0,1500.0
2025-01-08,AKWA IBOM,9,UYO,RoadSide shops street vendors,5.0059025,7.9563162,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,350.0,0.16,2187.5
2025-01-08,AKWA IBOM,9,UYO,RoadSide shops street vendors,5.0060138,7.9554715,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,380.0,0.16,2375.0
2025-01-08,AKWA IBOM,9,UYO,RoadSide shops street vendors,5.0078241,7.952693,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,350.0,0.16,2187.5
2024-12-20,EKITI,5,ADO EKITI,RoadSide shops street vendors,7.5966187,5.2270414,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1300.0,1.4,928.57
2024-12-20,EKITI,5,ADO EKITI,RoadSide shops street vendors,7.59655,5.2266133,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1300.0,1.4,928.57
2024-12-20,EKITI,5,ADO EKITI,RoadSide shops street vendors,7.5967451,5.226192,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1200.0,1.4,857.14
2025-01-08,KWARA,16,IREPODUN,Neighborhood shops kiosk,8.2432641,4.8117704,Nigeria,Rural,Maize yellow,1.3,1.0,Retail,1000.0,1.3,769.23
2025-01-07,IMO,12,ORLU,City market,5.885023,7.0112555,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,250.0,0.16,1562.5
2025-01-07,IMO,12,ORLU,Open air or covered market,5.8849804,7.0113849,Nigeria,Urban,Maize yellow,0.16,1.0,Retail,300.0,0.16,1875.0
2025-01-08,JIGAWA,8,TAURA,RoadSide shops street vendors,12.2253878,9.2785031,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1800.0,1.3,1384.62
2025-01-08,JIGAWA,8,TAURA,RoadSide shops street vendors,12.2255382,9.2788245,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1800.0,1.3,1384.62
2025-01-08,JIGAWA,8,TAURA,RoadSide shops street vendors,12.2253995,9.2787266,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1800.0,1.3,1384.62
2025-01-08,DELTA,17,BOMADI,Local village market,5.1908042,5.8019724,Nigeria,Urban,Maize yellow,0.16,1.0,Farmgate,650.0,0.16,4062.5
2025-01-08,DELTA,17,BOMADI,RoadSide shops street vendors,5.1665539,5.9279132,Nigeria,Urban,Maize yellow,0.16,1.0,Wholesale,650.0,0.16,4062.5
2025-01-08,DELTA,17,BOMADI,RoadSide shops street vendors,5.168297,5.9287978,Nigeria,Urban,Maize yellow,0.16,1.0,Wholesale,600.0,0.16,3750.0
2025-01-08,NIGER,11,SULEJA,Open air or covered market,9.2038625,7.1706094,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1200.0,1.3,923.08
2025-01-08,NIGER,11,SULEJA,Open air or covered market,9.1883375,7.1808281,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1200.0,1.3,923.08
2025-01-08,NIGER,11,SULEJA,Open air or covered market,9.1796625,7.1832344,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1200.0,1.3,923.08
2025-01-08,EKITI,1,ADO EKITI,RoadSide shops street vendors,7.5959667,5.23541,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1400.0,1.4,1000.0
2025-01-08,EKITI,1,ADO EKITI,RoadSide shops street vendors,7.596496,5.2275758,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1400.0,1.4,1000.0
2025-01-08,EKITI,1,ADO EKITI,RoadSide shops street vendors,7.5965078,5.2276087,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1400.0,1.4,1000.0
2025-01-08,ONDO,12,AKURE SOUTH,RoadSide shops street vendors,7.246061,5.181696,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1500.0,1.4,1071.43
2025-01-08,TARABA ,11,JALINGO,City market,8.9065424,11.3715651,Nigeria,Urban,Maize yellow,100.0,1.0,Wholesale,62000.0,100.0,620.0
2025-01-08,TARABA ,11,JALINGO,Supermarket,8.9067081,11.3716733,Nigeria,Urban,Maize yellow,100.0,1.0,Wholesale,65000.0,100.0,650.0
2025-01-08,TARABA ,11,JALINGO,Supermarket,8.9064028,11.3717238,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1400.0,1.3,1076.92
2025-01-06,NIGER,3,BIDA,Neighborhood shops kiosk,9.0762564,5.9984004,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1100.0,1.3,846.15
2025-01-08,ADAMAWA,5,YOLA SOUTH,Specialized stores,9.2079191,12.4655764,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1000.0,1.3,769.23
2025-01-08,ADAMAWA,5,YOLA SOUTH,RoadSide shops street vendors,9.2079993,12.4655606,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1000.0,1.3,769.23
2025-01-08,ADAMAWA,5,YOLA SOUTH,Neighborhood shops kiosk,9.2095773,12.4655087,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1000.0,1.3,769.23
2025-01-08,ADAMAWA,5,YOLA SOUTH,Open air or covered market,9.210391,12.4652905,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1100.0,1.3,846.15
2025-01-08,ADAMAWA,5,YOLA SOUTH,RoadSide shops street vendors,9.2113003,12.4654225,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,2800.0,1.3,2153.85
2025-01-08,ADAMAWA,5,YOLA SOUTH,Bulk and discount stores,9.2112147,12.4651419,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1100.0,1.3,846.15
2025-01-08,OYO,27,IBARAPA CENTRAL,Open air or covered market,7.4131264,3.2956517,Nigeria,Rural,Maize yellow,1.4,1.0,Retail,1200.0,1.4,857.14
2025-01-08,LAGOS,22,OJO,Bulk and discount stores,6.4713922,3.1794361,Nigeria,Urban,Maize yellow,0.67,1.0,Retail,800.0,0.67,1194.03
2025-01-08,OYO,6,ATIBA,Specialized stores,7.8488369,3.9526255,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1100.0,1.4,785.71
2025-01-08,OYO,6,ATIBA,Open air or covered market,7.8489083,3.9528065,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1100.0,1.4,785.71
2025-01-08,OYO,6,ATIBA,City market,7.8489818,3.9524642,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1200.0,1.4,857.14
2025-01-08,PLATEAU,15,JOS SOUTH,Neighborhood shops kiosk,9.790093,8.8603306,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,900.0,1.3,692.31
2025-01-08,PLATEAU,15,JOS SOUTH,RoadSide shops street vendors,9.7882752,8.8602923,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,900.0,1.3,692.31
2025-01-08,PLATEAU,15,JOS SOUTH,Bulk and discount stores,9.7878901,8.8670601,Nigeria,Urban,Maize yellow,100.0,1.0,Wholesale,65000.0,100.0,650.0
2024-12-30,ONDO,3,OKITIPUPA,RoadSide shops street vendors,6.5007409,4.7837026,Nigeria,Urban,Maize yellow,1.4,1.0,Wholesale,1500.0,1.4,1071.43
2024-12-30,ONDO,3,OKITIPUPA,RoadSide shops street vendors,6.4973521,4.7709206,Nigeria,Urban,Maize yellow,1.4,1.0,Wholesale,1500.0,1.4,1071.43
2024-11-30,ONDO,3,OKITIPUPA,RoadSide shops street vendors,6.5060081,4.794249,Nigeria,Urban,Maize yellow,1.4,1.0,Wholesale,1600.0,1.4,1142.86
2025-01-08,DELTA,1,ETHIOPE WEST,Local village market,5.9315733,5.6617183,Nigeria,Rural,Maize yellow,0.16,1.0,Retail,300.0,0.16,1875.0
2025-01-06,OYO,11,IBADAN SOUTH EAST,Neighborhood shops kiosk,7.33939,3.8713419,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1300.0,1.4,928.57
2025-01-06,OYO,11,IBADAN SOUTH EAST,Neighborhood shops kiosk,7.3394582,3.8709552,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1500.0,1.4,1071.43
2025-01-06,OYO,11,IBADAN SOUTH EAST,Open air or covered market,7.3393922,3.8712863,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1500.0,1.4,1071.43
2025-01-08,ONDO,5,AKURE SOUTH,City market,7.2570291,5.1676292,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1400.0,1.4,1000.0
2025-01-08,NIGER,8,CHANCHAGA,Open air or covered market,9.6161941,6.5491503,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1100.0,1.3,846.15
2025-01-08,ONDO,5,AKURE SOUTH,City market,7.2570718,5.1675623,Nigeria,Urban,Maize yellow,1.4,1.0,Retail,1400.0,1.4,1000.0
2025-01-08,YOBE,9,DAMATURU,RoadSide shops street vendors,11.7193762,11.9617927,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1900.0,1.3,1461.54
2025-01-08,YOBE,9,DAMATURU,RoadSide shops street vendors,11.7390084,11.9919933,Nigeria,Urban,Maize yellow,1.3,1.0,Retail,1800.0,1.3,1384.62
